Year,Product line,Product type,Product,Order method type,Retailer country,Revenue,Planned revenue,Product cost,Quantity,Unit cost,Unit price,Gross profit,Unit sale price
2006,Camping Equipment,Lanterns,Firefly 4,Web,Switzerland,30182.25,30293.76,18522.0,1029.0,18.0,29.44,11660.25,29.34166667
2006,Camping Equipment,Lanterns,Firefly 4,Web,Austria,56760.32,56760.32,34704.0,1928.0,18.0,29.44,22056.32,29.44
2006,Camping Equipment,Lanterns,Firefly 4,Web,Italy,96563.2,96563.2,59040.0,3280.0,18.0,29.44,37523.2,29.44
2006,Camping Equipment,Lanterns,Firefly 4,Web,Spain,90145.28,90145.28,55116.0,3062.0,18.0,29.44,35029.28,29.44
2006,Camping Equipment,Lanterns,Firefly 4,Mail,Japan,8390.4,8390.4,5130.0,285.0,18.0,29.44,3260.4,29.44
2006,Camping Equipment,Lanterns,Firefly 4,Mail,Germany,10863.36,10863.36,6642.0,369.0,18.0,29.44,4221.36,29.44
2006,Camping Equipment,Lanterns,Firefly 4,E-mail,Canada,12453.12,12453.12,7614.0,423.0,18.0,29.44,4839.12,29.44
2006,Camping Equipment,Lanterns,Firefly 4,E-mail,Japan,7065.6,7065.6,4320.0,240.0,18.0,29.44,2745.6,29.44
2006,Camping Equipment,Lanterns,Firefly 4,E-mail,Australia,9774.08,9774.08,5976.0,332.0,18.0,29.44,3798.08,29.44
2006,Camping Equipment,Lanterns,Firefly 4,E-mail,Germany,25347.84,25347.84,15498.0,861.0,18.0,29.44,9849.84,29.44
2006,Camping Equipment,Lanterns,Firefly 4,E-mail,Italy,21108.48,21108.48,12906.0,717.0,18.0,29.44,8202.48,29.44
2006,Camping Equipment,Lanterns,Firefly 4,Fax,United States,6830.08,6830.08,4176.0,232.0,18.0,29.44,2654.08,29.44
2006,Camping Equipment,Lanterns,Firefly 4,Fax,Spain,8154.88,8154.88,4986.0,277.0,18.0,29.44,3168.88,29.44
2006,Camping Equipment,Lanterns,Firefly Extreme,Telephone,United States,9149.66,9335.56,5119.01,169.0,30.29,55.24,4030.65,54.14
2006,Camping Equipment,Lanterns,Firefly Extreme,Telephone,Canada,18461.74,18836.84,10328.89,341.0,30.29,55.24,8132.85,54.14
2006,Camping Equipment,Lanterns,Firefly Extreme,Telephone,Sweden,7579.6,7733.6,4240.6,140.0,30.29,55.24,3339.0,54.14
2006,Camping Equipment,Lanterns,Firefly Extreme,Telephone,France,10178.32,10385.12,5694.52,188.0,30.29,55.24,4483.8,54.14
2006,Camping Equipment,Lanterns,Firefly Extreme,Telephone,Austria,8283.42,8451.72,4634.37,153.0,30.29,55.24,3649.05,54.14
2006,Camping Equipment,Lanterns,Firefly Extreme,Telephone,Italy,18732.44,19113.04,10480.34,346.0,30.29,55.24,8252.1,54.14
2006,Camping Equipment,Lanterns,Firefly Extreme,Telephone,Spain,35948.96,36679.36,20112.56,664.0,30.29,55.24,15836.4,54.14
2006,Camping Equipment,Lanterns,Firefly Extreme,Sales visit,United States,23821.6,24305.6,13327.6,440.0,30.29,55.24,10494.0,54.14
2006,Camping Equipment,Lanterns,Firefly Extreme,Sales visit,Canada,50999.88,52036.08,28533.18,942.0,30.29,55.24,22466.7,54.14
2006,Camping Equipment,Lanterns,Firefly Extreme,Sales visit,Mexico,19327.98,19720.68,10813.53,357.0,30.29,55.24,8514.45,54.14
2006,Camping Equipment,Lanterns,Firefly Extreme,Sales visit,Netherlands,61124.06,62365.96,34197.41,1129.0,30.29,55.24,26926.65,54.14
2006,Camping Equipment,Lanterns,Firefly Extreme,Sales visit,Sweden,11585.96,11821.36,6482.06,214.0,30.29,55.24,5103.9,54.14
2006,Camping Equipment,Lanterns,Firefly Extreme,Sales visit,Denmark,12560.48,12815.68,7027.28,232.0,30.29,55.24,5533.2,54.14
2006,Camping Equipment,Lanterns,Firefly Extreme,Sales visit,France,5137.32,5137.32,2816.97,93.0,30.29,55.24,2320.35,55.24
2006,Camping Equipment,Lanterns,Firefly Extreme,Sales visit,United Kingdom,24904.4,25410.4,13933.4,460.0,30.29,55.24,10971.0,54.14
2006,Camping Equipment,Lanterns,Firefly Extreme,Sales visit,Belgium,19376.14,19665.44,10783.24,356.0,30.29,55.24,8592.9,54.50666667
2006,Camping Equipment,Lanterns,Firefly Extreme,Sales visit,Switzerland,16228.94,16351.04,8965.84,296.0,30.29,55.24,7263.1,54.87333333
2006,Camping Equipment,Lanterns,Firefly Extreme,Sales visit,Austria,46614.54,47561.64,26079.69,861.0,30.29,55.24,20534.85,54.14
2006,Camping Equipment,Lanterns,Firefly Extreme,Sales visit,Spain,10286.6,10495.6,5755.1,190.0,30.29,55.24,4531.5,54.14
2006,Camping Equipment,Lanterns,Firefly Extreme,Web,United States,389458.94,397065.12,217724.52,7188.0,30.29,55.24,171734.42,54.332
2006,Camping Equipment,Lanterns,Firefly Extreme,Web,Canada,76391.54,77943.64,42739.19,1411.0,30.29,55.24,33652.35,54.14
2006,Camping Equipment,Lanterns,Firefly Extreme,Web,Mexico,109904.2,112137.2,61488.7,2030.0,30.29,55.24,48415.5,54.14
2006,Camping Equipment,Lanterns,Firefly Extreme,Web,Brazil,75851.38,77170.28,42315.13,1397.0,30.29,55.24,33536.25,54.32333333
2006,Camping Equipment,Lanterns,Firefly Extreme,Web,Japan,200150.22,204001.32,111860.97,3693.0,30.29,55.24,88289.25,54.23166667
2006,Camping Equipment,Lanterns,Firefly Extreme,Web,Korea,122248.12,124731.92,68394.82,2258.0,30.29,55.24,53853.3,54.14
2006,Camping Equipment,Lanterns,Firefly Extreme,Web,China,185050.52,188810.32,103531.22,3418.0,30.29,55.24,81519.3,54.14
2006,Camping Equipment,Lanterns,Firefly Extreme,Web,Singapore,111203.56,113462.96,62215.66,2054.0,30.29,55.24,48987.9,54.14
2006,Camping Equipment,Lanterns,Firefly Extreme,Web,Australia,92416.98,94294.68,51705.03,1707.0,30.29,55.24,40711.95,54.14
2006,Camping Equipment,Lanterns,Firefly Extreme,Web,Netherlands,41958.5,42811.0,23474.75,775.0,30.29,55.24,18483.75,54.14
2006,Camping Equipment,Lanterns,Firefly Extreme,Web,Sweden,11371.12,11489.92,6300.32,208.0,30.29,55.24,5070.8,54.69
2006,Camping Equipment,Lanterns,Firefly Extreme,Web,Finland,112286.36,114567.76,62821.46,2074.0,30.29,55.24,49464.9,54.14
2006,Camping Equipment,Lanterns,Firefly Extreme,Web,Denmark,22721.34,22979.84,12600.64,416.0,30.29,55.24,10120.7,54.69
2006,Camping Equipment,Lanterns,Firefly Extreme,Web,France,119904.4,121528.0,66638.0,2200.0,30.29,55.24,53266.4,54.55904762
2006,Camping Equipment,Lanterns,Firefly Extreme,Web,Germany,108123.5,109651.4,60125.65,1985.0,30.29,55.24,47997.85,54.54526316
2006,Camping Equipment,Lanterns,Firefly Extreme,Web,United Kingdom,129484.5,131195.0,71938.75,2375.0,30.29,55.24,57545.75,54.66380952
2006,Camping Equipment,Lanterns,Firefly Extreme,Web,Belgium,53850.74,54742.84,30017.39,991.0,30.29,55.24,23833.35,54.38444444
2006,Camping Equipment,Lanterns,Firefly Extreme,Web,Switzerland,51010.78,51759.88,28381.73,937.0,30.29,55.24,22629.05,54.50666667
2006,Camping Equipment,Lanterns,Firefly Extreme,Web,Austria,27827.96,28393.36,15569.06,514.0,30.29,55.24,12258.9,54.14
2006,Camping Equipment,Lanterns,Firefly Extreme,Web,Italy,97127.16,99100.56,54340.26,1794.0,30.29,55.24,42786.9,54.14
2006,Camping Equipment,Lanterns,Firefly Extreme,Web,Spain,67458.44,68829.04,37741.34,1246.0,30.29,55.24,29717.1,54.14
2006,Camping Equipment,Lanterns,Firefly Extreme,Mail,Germany,12560.48,12815.68,7027.28,232.0,30.29,55.24,5533.2,54.14
2006,Camping Equipment,Lanterns,Firefly Extreme,E-mail,Canada,39089.08,39883.28,21869.38,722.0,30.29,55.24,17219.7,54.14
2006,Camping Equipment,Lanterns,Firefly Extreme,E-mail,Australia,9636.92,9832.72,5391.62,178.0,30.29,55.24,4245.3,54.14
2006,Camping Equipment,Lanterns,Firefly Extreme,E-mail,Germany,16785.12,17013.92,9329.32,308.0,30.29,55.24,7455.8,54.50666667
2006,Camping Equipment,Lanterns,Firefly Extreme,E-mail,Italy,11694.24,11931.84,6542.64,216.0,30.29,55.24,5151.6,54.14
2006,Camping Equipment,Lanterns,Firefly Extreme,Fax,United States,20393.56,20659.76,11328.46,374.0,30.29,55.24,9065.1,54.87333333
2006,Camping Equipment,Lanterns,Firefly Extreme,Fax,Korea,9853.48,10053.68,5512.78,182.0,30.29,55.24,4340.7,54.14
2006,Camping Equipment,Lanterns,Firefly Extreme,Fax,Denmark,5303.04,5303.04,2907.84,96.0,30.29,55.24,2395.2,55.24
2006,Camping Equipment,Lanterns,Firefly Multi-light,Telephone,United States,10881.4,10881.4,7289.8,410.0,17.78,26.54,3591.6,26.54
2006,Camping Equipment,Lanterns,Firefly Multi-light,Telephone,Canada,16906.5,17251.0,11557.0,650.0,17.78,26.54,5349.5,26.01
2006,Camping Equipment,Lanterns,Firefly Multi-light,Telephone,Australia,15924.0,15924.0,10668.0,600.0,17.78,26.54,5256.0,26.54
2006,Camping Equipment,Lanterns,Firefly Multi-light,Telephone,France,20955.06,21046.22,14099.54,793.0,17.78,26.54,6855.52,26.4075
2006,Camping Equipment,Lanterns,Firefly Multi-light,Telephone,Germany,14597.0,14597.0,9779.0,550.0,17.78,26.54,4818.0,26.54
2006,Camping Equipment,Lanterns,Firefly Multi-light,Telephone,Italy,8917.44,8917.44,5974.08,336.0,17.78,26.54,2943.36,26.54
2006,Camping Equipment,Lanterns,Firefly Multi-light,Sales visit,United States,46232.68,46232.68,30972.76,1742.0,17.78,26.54,15259.92,26.54
2006,Camping Equipment,Lanterns,Firefly Multi-light,Sales visit,Mexico,9421.7,9421.7,6311.9,355.0,17.78,26.54,3109.8,26.54
2006,Camping Equipment,Lanterns,Firefly Multi-light,Sales visit,China,79116.93,80256.96,53766.72,3024.0,17.78,26.54,25350.21,26.18666667
2006,Camping Equipment,Lanterns,Firefly Multi-light,Sales visit,Singapore,16776.45,17118.3,11468.1,645.0,17.78,26.54,5308.35,26.01
2006,Camping Equipment,Lanterns,Firefly Multi-light,Sales visit,Australia,49709.42,49709.42,33301.94,1873.0,17.78,26.54,16407.48,26.54
2006,Camping Equipment,Lanterns,Firefly Multi-light,Sales visit,Netherlands,6900.4,6900.4,4622.8,260.0,17.78,26.54,2277.6,26.54
2006,Camping Equipment,Lanterns,Firefly Multi-light,Sales visit,France,10695.62,10695.62,7165.34,403.0,17.78,26.54,3530.28,26.54
2006,Camping Equipment,Lanterns,Firefly Multi-light,Sales visit,United Kingdom,14437.76,14437.76,9672.32,544.0,17.78,26.54,4765.44,26.54
2006,Camping Equipment,Lanterns,Firefly Multi-light,Sales visit,Switzerland,30465.06,30680.24,20553.68,1156.0,17.78,26.54,9911.38,26.36333333
2006,Camping Equipment,Lanterns,Firefly Multi-light,Sales visit,Austria,28902.06,28902.06,19362.42,1089.0,17.78,26.54,9539.64,26.54
2006,Camping Equipment,Lanterns,Firefly Multi-light,Web,United States,323390.62,323867.62,216969.34,12203.0,17.78,26.54,106421.28,26.51414634
2006,Camping Equipment,Lanterns,Firefly Multi-light,Web,Canada,130099.08,130099.08,87157.56,4902.0,17.78,26.54,42941.52,26.54
2006,Camping Equipment,Lanterns,Firefly Multi-light,Web,Mexico,99100.36,99100.36,66390.52,3734.0,17.78,26.54,32709.84,26.54
2006,Camping Equipment,Lanterns,Firefly Multi-light,Web,Brazil,63112.12,63112.12,42280.84,2378.0,17.78,26.54,20831.28,26.54
2006,Camping Equipment,Lanterns,Firefly Multi-light,Web,Japan,123994.88,123994.88,83068.16,4672.0,17.78,26.54,40926.72,26.54
2006,Camping Equipment,Lanterns,Firefly Multi-light,Web,Korea,114506.92,114918.2,76987.4,4330.0,17.78,26.54,37519.52,26.45166667
2006,Camping Equipment,Lanterns,Firefly Multi-light,Web,China,79744.43,80947.0,54229.0,3050.0,17.78,26.54,25515.43,26.18666667
2006,Camping Equipment,Lanterns,Firefly Multi-light,Web,Singapore,79620.0,79620.0,53340.0,3000.0,17.78,26.54,26280.0,26.54
2006,Camping Equipment,Lanterns,Firefly Multi-light,Web,Australia,23116.34,23116.34,15486.38,871.0,17.78,26.54,7629.96,26.54
2006,Camping Equipment,Lanterns,Firefly Multi-light,Web,Netherlands,77072.16,77072.16,51633.12,2904.0,17.78,26.54,25439.04,26.54
2006,Camping Equipment,Lanterns,Firefly Multi-light,Web,Sweden,21656.64,21656.64,14508.48,816.0,17.78,26.54,7148.16,26.54
2006,Camping Equipment,Lanterns,Firefly Multi-light,Web,Finland,97720.28,97720.28,65465.96,3682.0,17.78,26.54,32254.32,26.54
2006,Camping Equipment,Lanterns,Firefly Multi-light,Web,Denmark,38023.37,38403.38,25727.66,1447.0,17.78,26.54,12295.71,26.275
2006,Camping Equipment,Lanterns,Firefly Multi-light,Web,France,84898.8,85246.48,57109.36,3212.0,17.78,26.54,27789.44,26.45166667
2006,Camping Equipment,Lanterns,Firefly Multi-light,Web,Germany,91244.52,91244.52,61127.64,3438.0,17.78,26.54,30116.88,26.54
2006,Camping Equipment,Lanterns,Firefly Multi-light,Web,United Kingdom,113617.74,113617.74,76116.18,4281.0,17.78,26.54,37501.56,26.54
2006,Camping Equipment,Lanterns,Firefly Multi-light,Web,Belgium,63404.06,63404.06,42476.42,2389.0,17.78,26.54,20927.64,26.54
2006,Camping Equipment,Lanterns,Firefly Multi-light,Web,Switzerland,27154.41,27336.2,18313.4,1030.0,17.78,26.54,8841.01,26.36333333
2006,Camping Equipment,Lanterns,Firefly Multi-light,Web,Austria,42225.14,42225.14,28287.98,1591.0,17.78,26.54,13937.16,26.54
2006,Camping Equipment,Lanterns,Firefly Multi-light,Web,Italy,76912.92,76912.92,51526.44,2898.0,17.78,26.54,25386.48,26.54
2006,Camping Equipment,Lanterns,Firefly Multi-light,Web,Spain,97561.04,97561.04,65359.28,3676.0,17.78,26.54,32201.76,26.54
2006,Camping Equipment,Lanterns,Firefly Multi-light,Mail,Canada,7192.34,7192.34,4818.38,271.0,17.78,26.54,2373.96,26.54
2006,Camping Equipment,Lanterns,Firefly Multi-light,Mail,Japan,21842.42,21842.42,14632.94,823.0,17.78,26.54,7209.48,26.54
2006,Camping Equipment,Lanterns,Firefly Multi-light,E-mail,Canada,6555.38,6555.38,4391.66,247.0,17.78,26.54,2163.72,26.54
2006,Camping Equipment,Lanterns,Firefly Multi-light,E-mail,Japan,28397.8,28397.8,19024.6,1070.0,17.78,26.54,9373.2,26.54
2006,Camping Equipment,Lanterns,Firefly Multi-light,E-mail,Germany,13084.22,13084.22,8765.54,493.0,17.78,26.54,4318.68,26.54
2006,Camping Equipment,Lanterns,Firefly Multi-light,E-mail,Italy,25159.92,25159.92,16855.44,948.0,17.78,26.54,8304.48,26.54
2006,Camping Equipment,Lanterns,Firefly Multi-light,Fax,United States,3821.76,3821.76,2560.32,144.0,17.78,26.54,1261.44,26.54
2006,Camping Equipment,Lanterns,EverGlow Single,Telephone,United States,29562.96,40553.8,18290.2,1162.0,16.87,34.9,11272.76,28.74
2006,Camping Equipment,Lanterns,EverGlow Single,Telephone,Canada,96908.31,107945.7,55150.34,3093.0,18.11666667,34.9,41757.97,32.14666667
2006,Camping Equipment,Lanterns,EverGlow Single,Telephone,Australia,42651.0,43974.0,23612.4,1260.0,18.74,34.9,19038.6,33.85
2006,Camping Equipment,Lanterns,EverGlow Single,Telephone,France,62289.65,64076.4,34406.64,1836.0,18.74,34.9,27883.01,33.99
2006,Camping Equipment,Lanterns,EverGlow Single,Telephone,Germany,9883.8,10086.1,5415.86,289.0,18.74,34.9,4467.94,34.2
2006,Camping Equipment,Lanterns,EverGlow Single,Sales visit,United States,93491.85,96673.0,51909.8,2770.0,18.74,34.9,41582.05,33.71
2006,Camping Equipment,Lanterns,EverGlow Single,Sales visit,Canada,19463.75,20067.5,10775.5,575.0,18.74,34.9,8688.25,33.85
2006,Camping Equipment,Lanterns,EverGlow Single,Sales visit,Mexico,47085.35,48545.9,26067.34,1391.0,18.74,34.9,21018.01,33.85
2006,Camping Equipment,Lanterns,EverGlow Single,Sales visit,China,62825.55,65158.3,34987.58,1867.0,18.74,34.9,27837.97,33.675
2006,Camping Equipment,Lanterns,EverGlow Single,Sales visit,Singapore,19832.0,20660.8,11094.08,592.0,18.74,34.9,8737.92,33.5
2006,Camping Equipment,Lanterns,EverGlow Single,Sales visit,Australia,50722.2,51966.1,27903.86,1489.0,18.74,34.9,22818.34,34.08333333
2006,Camping Equipment,Lanterns,EverGlow Single,Sales visit,Netherlands,51212.2,52454.7,28166.22,1503.0,18.74,34.9,23045.98,34.08333333
2006,Camping Equipment,Lanterns,EverGlow Single,Sales visit,France,29827.95,30572.4,16416.24,876.0,18.74,34.9,13411.71,34.08333333
2006,Camping Equipment,Lanterns,EverGlow Single,Sales visit,United Kingdom,34825.15,35737.6,19189.76,1024.0,18.74,34.9,15635.39,34.025
2006,Camping Equipment,Lanterns,EverGlow Single,Sales visit,Switzerland,38810.5,39925.6,21438.56,1144.0,18.74,34.9,17371.94,33.96666667
2006,Camping Equipment,Lanterns,EverGlow Single,Sales visit,Austria,91976.0,94230.0,50598.0,2700.0,18.74,34.9,41378.0,34.08333333
2006,Camping Equipment,Lanterns,EverGlow Single,Web,United States,801052.44,858086.3,450920.44,24587.0,18.46634146,34.9,350132.0,33.03536585
2006,Camping Equipment,Lanterns,EverGlow Single,Web,Canada,257671.15,264297.7,141918.02,7573.0,18.74,34.9,115753.13,34.046875
2006,Camping Equipment,Lanterns,EverGlow Single,Web,Mexico,228560.73,245905.4,128522.7,7046.0,18.366,34.9,100038.03,32.793
2006,Camping Equipment,Lanterns,EverGlow Single,Web,Brazil,162030.48,172545.6,90234.52,4944.0,18.42833333,34.9,71795.96,33.29
2006,Camping Equipment,Lanterns,EverGlow Single,Web,Japan,389427.36,417753.0,218251.52,11970.0,18.4,34.9,171175.84,33.03227273
2006,Camping Equipment,Lanterns,EverGlow Single,Web,Korea,276612.5,298220.5,155981.9,8545.0,18.42833333,34.9,120630.6,32.8825
2006,Camping Equipment,Lanterns,EverGlow Single,Web,China,324492.3,352175.9,183607.54,10091.0,18.366,34.9,140884.76,32.653
2006,Camping Equipment,Lanterns,EverGlow Single,Web,Singapore,213610.31,230549.4,120273.36,6606.0,18.4,34.9,93336.95,32.92181818
2006,Camping Equipment,Lanterns,EverGlow Single,Web,Australia,121354.26,133771.7,68756.14,3833.0,18.20571429,34.9,52598.12,32.44
2006,Camping Equipment,Lanterns,EverGlow Single,Web,Netherlands,155598.13,167799.2,87405.38,4808.0,18.32444444,34.9,68192.75,32.79222222
2006,Camping Equipment,Lanterns,EverGlow Single,Web,Sweden,40082.4,40902.8,21963.28,1172.0,18.74,34.9,18119.12,34.2
2006,Camping Equipment,Lanterns,EverGlow Single,Web,Finland,235930.48,252571.3,132307.74,7237.0,18.42833333,34.9,103622.74,33.0275
2006,Camping Equipment,Lanterns,EverGlow Single,Web,Denmark,106441.37,115553.9,59957.48,3311.0,18.32444444,34.9,46483.89,32.75333333
2006,Camping Equipment,Lanterns,EverGlow Single,Web,France,191497.41,208283.2,107737.54,5968.0,18.2725,34.9,83759.87,32.725625
2006,Camping Equipment,Lanterns,EverGlow Single,Web,Germany,244557.02,263704.4,137395.68,7556.0,18.366,34.9,107161.34,32.898
2006,Camping Equipment,Lanterns,EverGlow Single,Web,United Kingdom,285950.45,306561.6,160161.56,8784.0,18.4,34.9,125788.89,33.08
2006,Camping Equipment,Lanterns,EverGlow Single,Web,Belgium,136863.24,146161.2,76302.7,4188.0,18.4,34.9,60560.54,33.20727273
2006,Camping Equipment,Lanterns,EverGlow Single,Web,Switzerland,101522.8,109795.4,57029.94,3146.0,18.32444444,34.9,44492.86,32.83111111
2006,Camping Equipment,Lanterns,EverGlow Single,Web,Austria,90547.92,100023.4,51150.68,2866.0,18.11666667,34.9,39397.24,32.38
2006,Camping Equipment,Lanterns,EverGlow Single,Web,Italy,226173.14,244718.8,127447.96,7012.0,18.366,34.9,98725.18,32.793
2006,Camping Equipment,Lanterns,EverGlow Single,Web,Spain,241016.07,258329.8,135276.42,7402.0,18.42833333,34.9,105739.65,32.99833333
2006,Camping Equipment,Lanterns,EverGlow Single,Mail,Japan,17195.8,17729.2,9519.92,508.0,18.74,34.9,7675.88,33.85
2006,Camping Equipment,Lanterns,EverGlow Single,Mail,Germany,10909.8,11133.1,5978.06,319.0,18.74,34.9,4931.74,34.2
2006,Camping Equipment,Lanterns,EverGlow Single,E-mail,Canada,16383.4,16891.6,9070.16,484.0,18.74,34.9,7313.24,33.85
2006,Camping Equipment,Lanterns,EverGlow Single,E-mail,Japan,15013.8,15321.1,8226.86,439.0,18.74,34.9,6786.94,34.2
2006,Camping Equipment,Lanterns,EverGlow Single,E-mail,Germany,22401.0,22859.5,12274.7,655.0,18.74,34.9,10126.3,34.2
2006,Camping Equipment,Lanterns,EverGlow Single,E-mail,Italy,41601.65,42892.1,23031.46,1229.0,18.74,34.9,18570.19,33.85
2006,Camping Equipment,Lanterns,EverGlow Single,Fax,Belgium,17500.45,18043.3,9688.58,517.0,18.74,34.9,7811.87,33.85
2006,Camping Equipment,Lanterns,EverGlow Double,Telephone,Canada,4849.95,4849.95,2673.75,93.0,28.75,52.15,2176.2,52.15
2006,Camping Equipment,Lanterns,EverGlow Double,Telephone,Japan,4642.54,4693.5,2587.5,90.0,28.75,52.15,2055.04,51.63
2006,Camping Equipment,Lanterns,EverGlow Double,Telephone,Australia,2972.55,2972.55,1638.75,57.0,28.75,52.15,1333.8,52.15
2006,Camping Equipment,Lanterns,EverGlow Double,Telephone,France,5585.4,5632.2,3105.0,108.0,28.75,52.15,2480.4,51.80333333
2006,Camping Equipment,Lanterns,EverGlow Double,Telephone,Austria,2242.45,2242.45,1236.25,43.0,28.75,52.15,1006.2,52.15
2006,Camping Equipment,Lanterns,EverGlow Double,Sales visit,United States,13638.49,13715.45,7561.25,263.0,28.75,52.15,6077.24,51.733999999999995
2006,Camping Equipment,Lanterns,EverGlow Double,Sales visit,Canada,10117.1,10117.1,5577.5,194.0,28.75,52.15,4539.6,52.15
2006,Camping Equipment,Lanterns,EverGlow Double,Sales visit,Japan,2763.95,2763.95,1523.75,53.0,28.75,52.15,1240.2,52.15
2006,Camping Equipment,Lanterns,EverGlow Double,Sales visit,Singapore,6092.34,6153.7,3392.5,118.0,28.75,52.15,2699.84,51.63
2006,Camping Equipment,Lanterns,EverGlow Double,Sales visit,Australia,2763.95,2763.95,1523.75,53.0,28.75,52.15,1240.2,52.15
2006,Camping Equipment,Lanterns,EverGlow Double,Sales visit,Netherlands,7196.7,7196.7,3967.5,138.0,28.75,52.15,3229.2,52.15
2006,Camping Equipment,Lanterns,EverGlow Double,Sales visit,Sweden,1668.8,1668.8,920.0,32.0,28.75,52.15,748.8,52.15
2006,Camping Equipment,Lanterns,EverGlow Double,Sales visit,Denmark,3911.25,3911.25,2156.25,75.0,28.75,52.15,1755.0,52.15
2006,Camping Equipment,Lanterns,EverGlow Double,Sales visit,France,2346.75,2346.75,1293.75,45.0,28.75,52.15,1053.0,52.15
2006,Camping Equipment,Lanterns,EverGlow Double,Sales visit,United Kingdom,2398.9,2398.9,1322.5,46.0,28.75,52.15,1076.4,52.15
2006,Camping Equipment,Lanterns,EverGlow Double,Sales visit,Belgium,1668.8,1668.8,920.0,32.0,28.75,52.15,748.8,52.15
2006,Camping Equipment,Lanterns,EverGlow Double,Sales visit,Switzerland,7107.11,7144.55,3938.75,137.0,28.75,52.15,3168.36,51.89
2006,Camping Equipment,Lanterns,EverGlow Double,Sales visit,Austria,6101.55,6101.55,3363.75,117.0,28.75,52.15,2737.8,52.15
2006,Camping Equipment,Lanterns,EverGlow Double,Web,United States,112469.43,112696.15,62128.75,2161.0,28.75,52.15,50340.68,52.071999999999996
2006,Camping Equipment,Lanterns,EverGlow Double,Web,Canada,34888.35,34888.35,19233.75,669.0,28.75,52.15,15654.6,52.15
